1.46086	1.46442	1444
1.46442	1.46798	1449
1.46798	1.47154	1406
1.47154	1.4751	1509
1.4751	1.47866	1408
1.47866	1.48222	1445
1.48222	1.48578	1486
1.48578	1.48934	1451
1.48934	1.4929	1396
1.4929	1.49646	1448
1.49646	1.50003	1482
1.50003	1.50359	1452
1.50359	1.50715	1385
1.50715	1.51071	1377
1.51071	1.51427	1463
1.51427	1.51783	1482
1.51783	1.52139	1519
1.52139	1.52495	1437
1.52495	1.52851	1421
1.52851	1.53207	1433
1.53207	1.53563	1356
1.53563	1.5392	1383
1.5392	1.54276	1379
1.54276	1.54632	1366
1.54632	1.54988	1380
1.54988	1.55344	1421
1.55344	1.557	1437
