0.908986	0.913113	1606
0.913113	0.917241	1680
0.917241	0.921368	1640
0.921368	0.925496	1639
0.925496	0.929623	1607
0.929623	0.933751	1630
0.933751	0.937878	1665
0.937878	0.942006	1608
0.942006	0.946133	1584
0.946133	0.950261	1556
0.950261	0.954388	1615
0.954388	0.958516	1536
0.958516	0.962643	1591
0.962643	0.966771	1562
0.966771	0.970898	1571
0.970898	0.975025	1515
0.975025	0.979153	1595
0.979153	0.98328	1513
0.98328	0.987408	1553
0.987408	0.991535	1466
0.991535	0.995663	1521
0.995663	0.99979	1499
0.99979	1.00392	1442
1.00392	1.00805	1480
1.00805	1.01217	1458
1.01217	1.0163	1491
1.0163	1.02043	1461
1.02043	1.02456	1430
1.02456	1.02868	1418
1.02868	1.03281	1497
1.03281	1.03694	1466
1.03694	1.04107	1431
1.04107	1.04519	1497
1.04519	1.04932	1454
1.04932	1.05345	1453
1.05345	1.05758	1413
1.05758	1.0617	1398
1.0617	1.06583	1463
1.06583	1.06996	1473
1.06996	1.07408	1370
1.07408	1.07821	1367
1.07821	1.08234	1412
1.08234	1.08647	1417
1.08647	1.09059	1423
1.09059	1.09472	1409
1.09472	1.09885	1397
1.09885	1.10298	1358
1.10298	1.1071	1281
1.1071	1.11123	1357
1.11123	1.11536	1340
1.11536	1.11949	1331
1.11949	1.12361	1348
1.12361	1.12774	1324
1.12774	1.13187	1329
1.13187	1.136	1318
1.136	1.14012	1339
1.14012	1.14425	1288
1.14425	1.14838	1304
1.14838	1.15251	1302
1.15251	1.15663	1226
1.15663	1.16076	1289
1.16076	1.16489	1308
1.16489	1.16902	1278
1.16902	1.17314	1248
1.17314	1.17727	1288
1.17727	1.1814	1307
1.1814	1.18553	1238
1.18553	1.18965	1303
1.18965	1.19378	1274
1.19378	1.19791	1236
1.19791	1.20204	1236
1.20204	1.20616	1293
1.20616	1.21029	1250
1.21029	1.21442	1261
1.21442	1.21855	1205
1.21855	1.22267	1291
1.22267	1.2268	1213
1.2268	1.23093	1249
1.23093	1.23506	1214
1.23506	1.23918	1183
1.23918	1.24331	1190
1.24331	1.24744	1122
1.24744	1.25157	1231
1.25157	1.25569	1148
1.25569	1.25982	1176
1.25982	1.26395	1154
1.26395	1.26808	1206
1.26808	1.2722	1208
1.2722	1.27633	1228
1.27633	1.28046	1228
1.28046	1.28459	1205
1.28459	1.28871	1160
1.28871	1.29284	1125
1.29284	1.29697	1125
1.29697	1.3011	1165
1.3011	1.30522	1084
1.30522	1.30935	1167
1.30935	1.31348	1219
1.31348	1.31761	1186
1.31761	1.32173	1129
1.32173	1.32586	1126
1.32586	1.32999	1155
1.32999	1.33412	1136
1.33412	1.33824	1149
1.33824	1.34237	1139
1.34237	1.3465	1132
1.3465	1.35063	1068
1.35063	1.35475	1123
1.35475	1.35888	1093
1.35888	1.36301	1094
1.36301	1.36714	1126
1.36714	1.37126	1062
1.37126	1.37539	1111
1.37539	1.37952	1074
1.37952	1.38365	1074
1.38365	1.38777	1046
1.38777	1.3919	1089
1.3919	1.39603	1145
1.39603	1.40016	1049
1.40016	1.40428	1023
1.40428	1.40841	1082
1.40841	1.41254	1035
1.41254	1.41667	1011
1.41667	1.42079	1088
1.42079	1.42492	1030
1.42492	1.42905	1033
1.42905	1.43318	1029
1.43318	1.4373	1070
1.4373	1.44143	1065
1.44143	1.44556	1033
1.44556	1.44969	978
1.44969	1.45381	1035
1.45381	1.45794	1035
1.45794	1.46207	1046
1.46207	1.4662	1051
1.4662	1.47032	1006
1.47032	1.47445	1014
1.47445	1.47858	979
1.47858	1.48271	975
1.48271	1.48683	1059
1.48683	1.49096	1027
1.49096	1.49509	1085
1.49509	1.49922	1048
1.49922	1.50334	1027
1.50334	1.50747	1002
1.50747	1.5116	993
1.5116	1.51573	1011
1.51573	1.51985	960
1.51985	1.52398	954
1.52398	1.52811	970
1.52811	1.53224	982
1.53224	1.53636	992
1.53636	1.54049	892
1.54049	1.54462	985
1.54462	1.54875	989
1.54875	1.55287	962
1.55287	1.557	1028
